age,job,education,contact,duration,campaign,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,marital_married,marital_single,marital_unknown,default_unknown,default_yes,housing_unknown,housing_yes,loan_unknown,loan_yes,poutcome_nonexistent,poutcome_success,aug,dec,jul,jun,mar,may,nov,oct,sep,mon,thu,tue,wed
38,9,7,1,95,1,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
38,9,7,1,264,1,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
48,9,7,1,124,2,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
50,9,7,1,107,2,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
50,10,7,1,130,1,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32,9,6,1,128,1,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
47,5,7,1,484,1,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
38,10,7,1,80,1,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
48,9,7,1,174,1,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
33,10,7,1,249,1,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
48,7,2,1,240,1,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
33,10,7,1,384,1,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32,9,6,1,71,2,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30,9,6,1,210,3,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
47,9,5,1,111,2,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
33,9,6,1,211,6,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
48,7,2,1,436,1,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
57,3,4,1,22,27,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
55,11,7,1,101,2,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
38,10,7,1,194,5,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
29,10,7,1,124,2,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
39,9,6,1,41,7,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
52,8,2,1,31,6,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40,11,7,1,17,11,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32,10,7,1,301,3,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
57,3,4,1,1223,4,1.4,93.444,-36.1,4.965,5228.1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
35,9,7,1,12,12,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
48,7,2,1,1000,3,1.4,93.444,-36.1,4.965,5228.1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
35,9,6,1,333,2,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
54,10,7,1,219,3,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
35,9,7,1,241,4,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
43,9,6,1,471,4,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
35,9,7,1,55,2,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32,10,7,1,74,2,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
35,9,6,1,300,2,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
37,9,6,1,520,2,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
60,0,1,1,130,3,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
52,2,5,1,96,2,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
46,10,7,1,66,2,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
47,5,7,1,320,3,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
51,8,2,1,36,19,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
52,8,2,1,234,2,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32,9,5,1,301,10,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
33,10,7,1,75,2,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
29,10,5,1,78,2,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32,9,5,1,162,10,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
59,4,1,1,72,2,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
41,2,6,1,271,3,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40,9,5,1,76,2,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
50,7,5,1,10,13,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
50,8,2,0,39,3,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
53,0,1,1,12,9,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
33,9,6,1,30,14,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
44,9,6,1,59,6,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
50,4,1,1,287,3,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
58,8,3,1,140,3,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
35,10,7,1,63,2,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
55,10,7,1,358,2,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
54,10,7,1,120,3,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
60,9,7,1,11,8,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
48,9,7,1,532,8,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
43,11,7,1,175,3,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
31,10,7,1,157,4,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
51,10,7,1,112,7,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
47,10,7,1,264,19,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42,10,7,1,172,3,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
46,6,5,1,435,5,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42,10,7,1,84,4,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
47,10,7,1,653,5,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
36,9,6,1,205,5,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
47,8,2,1,110,2,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
38,9,5,1,100,5,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
47,11,7,1,133,8,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
37,9,7,1,277,2,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
47,6,5,1,303,5,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
52,9,5,1,263,2,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42,9,6,1,265,11,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
53,0,2,1,107,2,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42,10,7,1,77,3,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42,11,7,1,130,3,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
37,7,5,1,377,7,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
29,10,7,1,155,3,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
52,8,5,1,454,2,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
57,10,7,1,61,4,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
46,7,5,1,183,3,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
57,9,6,1,218,4,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
55,11,7,1,384,4,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
31,11,7,1,57,6,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
55,8,4,1,209,4,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
38,9,5,1,89,2,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
29,10,7,1,82,3,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
47,10,7,1,225,2,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
44,9,6,1,168,6,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
45,7,3,1,98,5,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
57,8,2,1,366,9,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
29,7,6,1,2089,6,1.4,93.444,-36.1,4.965,5228.1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
54,10,5,1,84,5,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
48,10,6,1,369,4,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
56,10,7,1,125,2,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
37,8,6,1,109,11,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
48,10,7,1,58,5,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
38,10,7,1,35,6,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
58,3,2,1,556,6,1.4,93.444,-36.1,4.965,5228.1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
47,10,7,1,100,3,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
51,7,5,1,20,5,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42,5,7,1,133,6,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
57,10,7,1,101,2,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
46,4,2,1,240,4,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
56,7,5,1,59,5,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
46,10,7,1,515,9,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
59,3,7,1,130,10,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
55,8,4,0,361,10,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
36,9,7,1,99,5,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
58,8,3,1,272,7,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
58,4,6,1,98,10,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
47,9,6,1,58,3,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
55,11,7,1,52,2,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
44,9,6,1,157,2,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
40,9,6,1,609,8,1.4,93.444,-36.1,4.9639999999999995,5228.1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
37,8,6,1,94,3,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41,10,7,1,108,4,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33,10,7,1,116,2,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
48,10,7,1,87,4,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
48,8,5,1,128,6,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
39,10,7,1,581,4,1.4,93.444,-36.1,4.9639999999999995,5228.1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
52,4,2,1,20,24,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
48,10,7,1,113,2,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
44,10,7,1,18,11,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
45,10,4,1,106,3,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
40,10,7,1,154,2,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29,10,7,1,130,6,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
43,9,6,1,146,4,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
47,9,5,1,56,5,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29,9,6,1,185,4,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31,9,5,1,1033,3,1.4,93.444,-36.1,4.9639999999999995,5228.1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
37,8,6,1,503,8,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36,9,6,1,95,5,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
59,10,6,1,87,2,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30,9,6,1,105,4,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
57,3,2,1,57,2,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
53,0,2,1,124,4,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
52,0,1,1,52,11,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41,9,5,1,219,3,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
43,10,7,1,281,4,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
48,6,5,1,57,5,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
59,3,7,1,97,7,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36,10,7,1,155,11,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41,9,6,1,84,2,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
52,9,5,1,13,14,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
55,11,7,1,130,7,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
45,9,6,1,136,6,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
46,10,7,0,39,5,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
51,9,5,1,360,4,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
50,8,4,1,68,2,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
50,8,2,1,153,2,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
57,3,6,1,156,4,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
60,3,6,1,199,2,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
53,0,2,1,23,6,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31,11,7,1,181,2,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
44,9,6,1,39,9,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34,10,7,1,147,3,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
